location,date,likes,retweets,text
"Kentucky, USA",2020-05-07,1179,693,"TWISTED AND DISGRACEFUL!
‘A senior administration official said he expects the president to begin publicly questioning the death toll as it closes in on his predictions for the final death count and damages him politically.’ 
https://t.co/7MWj8TpptR"
"Palm Springs, CA",2020-05-27,2932,1336,"The case for manslaughter gets stronger every day. Indeed, given the available evidence, Donald Trump’s conduct EASILY satisfies all three elements necessary to prove involuntary manslaughter. https://t.co/afa8rKW9lI"
"Atlanta, GA",2020-05-27,5104,3493,"Federal records show OSHA worked for six years to create new rules to prepare for an airborne infectious disease pandemic. The Obama White House formally added it to a list of regulations to be implemented in 2017.

Then President Trump took office. https://t.co/Pv8ffpv1k2"
"Midwest, USA",2020-05-07,51287,12428,"social distancing, day 1: I'm going to take this time to relax, self-reflect, maybe do some journaling

social distancing, day 37: there's a woman in the wallpaper and I need to get her out"
"Queens, NY",2020-05-17,5,1,One of our Global Gaters in #Houston took the federal government’s stimulus money and used it to buy food for immigrants who have lost jobs due to the #coronavirus. God bless this ministry! @globalgatesinfo
"Olympia, WA",2020-05-02,0,0,@battleofever And there wearing masks to prevent the spread of Wuhan.
"Albuquerque, NM",2020-05-03,331,117,"Obama on the pandemic: ""Even when things reopen, it's still not going to be what everybody wants ... We haven't seen all the impact that's going to occur. I say that not to scare folks, but to get people thinking this going to be a marathon, not a sprint."""
"Westlake Village, CA",2020-05-30,14347,2616,"And just like that, the Left stopped caring about COVID."
"San Bernardino, CA",2020-05-18,253,154,"Trump's failure to respond to the new #CoronaCrisis had shown our enemies to most effectively attack us -

Biological warfare which requires a coordinated, national response from the government. 

He's shown them how weak he is as a leader.
#FailureInChief #COVID https://t.co/iSOavbiVhr"
"Ventura, CA",2020-05-13,471,234,"Wuhan researchers likewise found that virtually all transmission occurred indoors. While none of this is conclusive, it does suggest that we may be able to ease up a bit on restrictions on parks, beaches, especially if distancing is maintained. https://t.co/SzbA2WwzoX"
"Westminster, MD",2020-05-04,3678,1043,"#MayThe4th be with all our health heroes, scientists, and all other professionals around the world fighting #COVID19. Together! 

https://t.co/MuL5jsvA3j"
"Lombard, IL",2020-05-11,91809,21240,"I’m proposing $2,000 monthly payments throughout the pandemic and for 3 months after, because rent and bills are still due during this crisis and people are going hungry. It’s that basic."
"Sacramento, CA",2020-05-06,27988,5746,BREAKING: Trump Admin coronavirus whistleblower Dr Rick Bright will testify in front of Congress next Thursday
"Washington, USA",2020-05-03,74,38,"@DesignationSix Hey @Disney, I met your new Princess, Kaleigh Coronavirus.

Since you think it’s a good idea that #DisneySponsorsFoxNews I will consider you to be a sponsor of all the lies and exaggerations while @POTUS trashes American family values. https://t.co/EeGNyVXm2M"
"Somerset, NJ",2020-05-30,0,0,At least we will learn whether masks and social distancing are necessary. https://t.co/P9XLwTEEOl
"Staten Island, NY",2020-05-19,0,0,"@Reuters TRUMP DISTRACTION OF THE WEEK: hydroxychloroquine

REASON FOR DISTRACTION:
-another IG fired investigating AG
- 30M JOBS LOST &amp; NEW COVID-19 - NO NATIONAL POLICY
- Ventilators and PPE donated (NOT SOLD) to Russia
- 1ST AL QAEDA ATTACK SINCE 9/11 OCCURRED IN PENSACOLA ON US BASE!"
"Fort Collins, CO",2020-05-28,262618,126203,"I would just like to remind people that a few weeks ago people protested ""getting haircuts"" and stay at home orders and nothing happened...people fight for the injust MURDERS of black people and this happens...Understand what privilege means... https://t.co/wszxPuKIxM"
"Chicago, Illinois",2020-05-27,7,1,"Reporter @AVHndz will talk about covering coronavirus during a Zoom event with the Ravenswood Neighbors Association at 7:30 tonight!
Details here: https://t.co/saReWDMagp https://t.co/53dOVNzi71"
"Riverside, CA",2020-05-15,693,127,"In vast San Bernardino County, there's only 1 town that has no #coronavirus cases https://t.co/1w13RtBTOs"
"Santa Monica, CA",2020-05-06,0,0,"Will New Zealand Show Us the Future Of Travel? Via @NatGeo
https://t.co/CF3etuvVXz"
"Ft. Myers, FL",2020-05-28,138,107,Can anyone please help this family?   @realDonaldTrump @DonaldJTrumpJr @JudgeJeanine @leezeldin @EliseStefanik https://t.co/BvpdxLYC9T
"Florida, NY",2020-05-01,0,1,"Cuomo: New York Schools Closed Rest of Academic Year, Daily Deaths Hit New Low – NBC New York https://t.co/FnkxLFqBaV"
"Stamford, CT",2020-05-08,38807,6422,Stephen Miller’s wife reportedly has COVID-19.  Miller says he’s not worried because the virus doesn’t jump species.
"San Francisco, CA",2020-05-24,393,154,"Highlights from our conversation on the hidden health crisis the pandemic is exposing, featuring @RepUnderwood and former CMS Acting Administrator @ASlavitt. Presented by @BCBSProgress. https://t.co/Hhg90zwdlt"
"Colorado, USA",2020-05-11,1,0,"@MissShanksClass Colorado Springs has certainly been less compliant with the socially distant stuff than some places, but they had a big outbreak from a bridge club that probably kept folks a little more inside."
"Massachusetts, USA",2020-05-14,37344,12391,"Dr. Bright w/ a damning statement on Trump administration's virus response: ""We did not forewarn people. We did not train people. We did not educate them on social distancing and wearing a mask as we should have in January and February. All those...could have...saved more lives."""
"Baltimore, MD",2020-05-30,2,0,"To whomever hit this photographer with a rubber bullet, you best not have been aiming. Others cops have been. https://t.co/NyjKMtMYJ0"
"South Carolina, USA",2020-05-25,53655,14539,"ok but your golf (exercise) has cost taxpayers over $130,000,000, including payments to the company you own

and we don’t even get a real president out of it

so you’re kind of way ahead here https://t.co/qpDEKtV7jP"
"Los Angeles, CA",2020-05-07,0,0,winter is coming https://t.co/2dMdsqCeIE
"Michigan, USA",2020-05-12,7,7,"Good morning #Resisters! We’re just 176 days from #ElectionDay, our #ONECHANCE to #RemoveTrump! It’s a shame that all else has failed so it’s up to us to make this right!

#FlattenTheCurve #Biden2020 #RidinWithBiden #StaySafeStayHome #Election2020 #VoteByMail #ResistersUnite #FBR"
"Brooklyn, NY",2020-05-07,1,0,Are you going to speak about the NYPD using excessive force in lower income neighborhoods and targeting black/brown people during this pandemic? https://t.co/0BdQNig0Ru
"Austin, TX",2020-05-09,514,224,"This interview is one piece of nonsense after another re  the Flynn case. It proves that in Bill Barr, Trump has found his Roy Cohn, and that Barr's goal is to discredit the Mueller investigation. Members of Mueller's team need to speak up.  

https://t.co/zeIvBb9KlD"
"Cleveland Rocks, OH",2020-05-13,2582,1748,"BREAKING NEWS: Preliminary results of Spain's seroprevalence study #ENECOVID.

&gt;60,000 participants 

Antibodies for #SARSCoV2:
5% of Spanish population
11% in region with highest incidence (Madrid)

So far from herd immunity in country with 2nd largest number of cases after U.S. https://t.co/P8dpzaibuX"
"El Paso, TX",2020-05-10,149908,40272,If she proves... https://t.co/6yOrPwuyHC
"Houston, TX",2020-05-10,1,0,SMGDH 🙄 https://t.co/1msw3yVPKQ
"Atlantic, IA",2020-05-22,0,0,Iowa jury trials postponed until Sept. 14 due to COVID-19 https://t.co/kEQhErlqIM
"Colorado Springs, CO",2020-05-08,0,0,"@nerdsforyang 
When are we going to get Peter back on the show?  Maybe next time he could be on a COVID update.  That would be an epic video.  And if that goes well enough (which I think it will) you could do all future COVID update videos with him."
"Iowa City, IA",2020-05-04,2,5,34 counties in Wisconsin don’t have ICU beds; how those hospitals care for COVID patients https://t.co/1yv1AtAmCN #wiunion #wiright #wipolitics
"Kissimmee, FL",2020-05-27,725,479,"Purged HHS watchdog testifies that IG's office is pursuing *14* reviews of the Trump team's botched response to the pandemic, including Strategic National Stockpile operations, development/distribution of tests by CDC + FDA approvals of outside lab tests. 
https://t.co/DvWruttwUQ"
"Southern New Jersey, USA",2020-05-05,318,116,"Remdesivir is effective, but are other drugs being ignored or even disparaged? A least 7 members of the Panel on COVID-19 Treatment Guidelines, including 2 out of 3 Co-Chairs, have not disclosed their financial ties to Gilead Sciences.  
This is wrong.

https://t.co/ufHWNVUwJj"
"Atlanta, georgia",2020-05-20,316517,106276,Update FedEx called and told me to take down this video and fired both of us Today .. I’m reposting this video because people like him doesn’t matter white or any race should never disrespect essential workers putting their lives in jeopardy especially with this covid-19 https://t.co/Fw0S5gNRso
"New York, NY",2020-05-16,1,1,Un recluso proveniente de otra prisión de la zona norte es el contagiado con Covid-19. https://t.co/UE8ZeBr1I6
"Chicago, IL",2020-05-19,421,408,Brazil coronavirus cases surge by 50 percent in one week as São Paulo mayor says health system close to collapse https://t.co/o6VDC2H1aB
"Salisbury,  Vermont, USA",2020-05-20,19736,4908,Trump’s bizarre promotion of hydrochloroquine as a way to stave off Covid-19 is worse than crazy. It’s demonstrably dangerous. No prior president — of ANY major nation — has been so idiotic a menace to life and health.
"Orlando, FL",2020-05-28,1,1,I PRAY that the JUDGE makes a ruling in my quest to be on the Ballot soon. American billionaires got $434 billion richer during the pandemic.  I want a thriving ECONOMY for ALL to BUILD WEALTH as the poor remain and the Middle Class is shrinking. 🙏🏽https://t.co/HTnuQb2Paq
"Pecos, NM",2020-05-30,3,2,"Closures and other schedule changes for federal courthouses in the Central District of California in response to the coronavirus pandemic are being extended through June 22, it was announced today.

https://t.co/6dALcJ6PNd"
"New York, New York",2020-05-11,5,5,"“This has always been a public safety hazard. Coronavirus makes it deadly one,” Meg Stern from the Louisville Clinic Escorts on the importance of safety zones that protect patients and staff from dangerous protestors @LouSafetyZone #YestoLouSafety https://t.co/XBIPGFozwR"
"Maryland, USA",2020-05-31,0,1,"I’m genuinely scared for protesters. Lack of adequate/appropriate masks in conjunction with elevated levels of covid in densely populated areas

And on the other side of the coin, people having bbqs today and hitting up newly opened bars

I’m having trouble with this new reality"
"Sarasota, FL",2020-05-21,0,0,Sign the petition: Congress MUST ensure the LGBTQ+ community is provided the same rights and protections during the pandemic!. Sign here: https://t.co/kCKCqSIN0h
"Boston, MA",2020-05-26,0,0,Thread https://t.co/ROFblPYLUV
"Sewell, NJ",2020-05-27,706,252,"UPDATE: A staffer for @OversightDems tells me they endorse @GerryConnolly's call for an investigation.

That means we will likely be hearing more about Mr. Fuentes and his misbegotten respirators soon.

(And all this thanks to unsurprisingly superb reporting by @propublica.) https://t.co/AHNyN1CoK5"
"Farmington Hills, MI",2020-05-18,796,386,"""The state of Louisiana on Monday released the name of all adult long-term care facilities that have reported at least one case of coronavirus. The release is the first time in more than six weeks that the state has confirmed which facilities have cases.""
https://t.co/0ibFanZybL"
"Arizona, USA",2020-05-23,3058,1064,"Look who’s golfing today in my district as we are about to crest 100,000 dead because of the #FailedFedReaponse to Coronavirus. https://t.co/R7Aq59EoHp"
"Flavortown, OH",2020-05-13,1,0,https://t.co/i1I4YxBIum https://t.co/LJ0LQzsLJ8
"Massachusetts, USA",2020-05-16,1,2,💩🏀🏀🏀🏀they are right next to us....dammit https://t.co/BQjWFaXdJZ
"California, USA",2020-05-24,89,15,read this https://t.co/KL5eB2hz4v
"Queens, NY",2020-05-07,671,21,Gates Foundation donates two million foreskin guns (guns that shoot foreskins) and one hundred million rounds (foreskins) to NYPD for enforcement of COVID death panel rulings. “Omega Protocol initiated!” Gates Foundation spokeslebrity Miley Cyrus live-streamed this afternoon.
"York, SC",2020-05-02,23643,5175,"In these uncertain times, do like this 1998 Kagemaru Himeno's Sandshrew does and stay home watching the Pokémon anime xD https://t.co/Y0nu0JkSED"
"Central Mississippi, USA",2020-05-06,30,17,"Returning To Work After A Pandemic 
#coronavirus #pandemic #returntowork #changes #Tips
https://t.co/gSjrbJpr9c via @HOLLYJBIRD"
"Davidson, NC",2020-05-13,1,0,"A fifth resident at The Pines at Davidson has tested positive for COVID-19. All cases are in the nursing wing. Details about testing in this update tonight, including a plea for state officials to direct more tests to acute care facilities. https://t.co/BhDklubOJ5"
"Arcata, CA",2020-05-15,94098,22282,Idk why but this seems like something Coop would do https://t.co/T9TCfrlUHu
"Durham, NC",2020-05-17,0,0,"@ChuckCallesto Yes. But his actions vis a vis nursing homes were more sinister and contributed directly to many, many infections and deaths by COVID-19. That is, to my thinking, a more pertinent and pressing matter to be litigated."
"Norristown, PA",2020-05-04,54599,6999,We as a country should bear the cost of migrants going back to their homes.  Train services should be free. They (Labourers) are already burdened with no pay &amp; no place to stay compounded with the fear of #covid19 infection. https://t.co/lKK5KfKz7u
"Dallas, TX",2020-05-29,178,29,'The Lord of the Rings' cast will reunite in lockdown this weekend https://t.co/OS2vEa6LSw
"Union County, North Carolina",2020-05-23,631,109,Weird. There’s a presidency in between these two. https://t.co/YSquxc7OS5
"Hemet, CA",2020-05-03,13142,9746,Third Russian doctor plunges from coronavirus hospital window after complaining about lack of PPE https://t.co/RtMLDJp06I
"Glen Burnie, MD",2020-05-07,0,0,"With the spread of coronavirus, we are reminded to take precautionary measures, such as washing your hands and sanitizing the surfaces we touch. However, one thing we should all consider is the sanitation of our clothes. 

#PropertyManagerInsider"
"Missouri, USA",2020-05-04,25,16,"Boise/Ada Cty  Idaho (pop. 481,600) SARS-Cov2 IgG antibody seroprevalence 1.8% (sample 4,856) https://t.co/FaUfOlUXSj vs. 664 confirmed cases (~8670/481,600 by +Ab%, or ~13X confirmed); 17 covid19 deaths/8670= CFR of ~0.20% https://t.co/LpyFHJpeIu"
"Chicago, IL",2020-05-23,5,0,@exfatalist LOLLLLLL. What is she saying?? It's not corona it's like cyrilllllll or something but she's definitely not referencing Witcher 3
"Houston, TX",2020-05-04,2121,1624,"A new model suggests that reopening states now could lead to an additional 233,000 deaths from #COVID19.  

https://t.co/uDENfMzanB"
"San Antonio, TX, USA",2020-05-31,597,201,"“An astounding yet predictable paradox: Black Americans, because of where they live and work, are among the most likely to lose work because of ­Covid-19 shutdowns but also have to go to work because their jobs are deemed essential.” ⁦@nhannahjones⁩ https://t.co/TrSjVy5ZRE"
"Jefferson City, MO",2020-05-24,53,49,"DHSS Director Randall Williams denied this was happening at a press conference Thurs.

“About four states have gotten in a lot of trouble because they tried to conflate their numbers I think to drive up their numbers and we don’t do that here in Missouri,"" he said. #moleg #mogov https://t.co/4K7MeonSvt"
"Minneapolis, MN",2020-05-06,921,610,"If you remove New York from the data, the number of new coronavirus cases being identified in the United States each day is still on the rise. 

https://t.co/NxBL5pWBqd https://t.co/PIyWGbB37v"
"Collegeville, PA",2020-05-10,17315,9203,"BREAKING: German intelligence reports on January 21, Xi Jinping asked WHO chief Tedros to hold back information about a human-to-human transmission and to delay a pandemic warning - @DerSpiegel"
"Walnut Creek, Ca",2020-05-24,43717,9570,"During the first two+ months of the pandemic:

Some Americans who lost poverty-wage jobs are receiving $600 a week in extra unemployment benefits. Republican response: How outrageous!

630 billionaires made $434 billion in profits. Republican response: Crickets.

Tax the rich."
"California, USA",2020-05-20,0,0,@VidalRivas19 @FMLNoficial @oscarortizsv @NoticieroHechos Me encanta el conocimiento popular muy parecido al de el presidente de Nicaragua que dice que la gente se está muriendo de pulmonía y no de Covid19
"California, USA",2020-05-12,10389,4174,Don’t be fooled. This isn’t a relief package. It’s $3 trillion wish list drafted in secrecy without any bipartisan collaboration. https://t.co/ZIDdAri89B
"Wichita, Kansas",2020-05-11,33,15,"“The pandemic has exposed the bitter terms of our racial contract, which deems certain lives of greater value than others.” #MedicareForAll #PoliticalRevolution
https://t.co/QkRQQ6DshD"
"San Francisco, CA",2020-05-12,15170,7685,"My opponent Republican Jim Jordan is a disgrace. Instead of helping with the COVID-19 crisis he spreads conspiracy theories about Obama &amp; the FBI, but defends admitted felon Flynn. Help me beat him. Please retweet this and help build our campaign so we can defeat him in November."
"Ames, IA",2020-05-11,73110,21282,"I’m hearing on good authority that #coronavirus is more rampant in the #WhiteHouse than the public is being told. A very high-ranking individual may have also been impacted! The administration is currently mum on the matter, seeking prayers instead. #COVID19"
"Tucson, AZ",2020-05-03,65,11,i hate these fucking corona virus commercials from multi million dollar companies bullshitting us about how they’re “helping” us get through this crisis.
"New Jersey, USA",2020-05-30,0,1,It feels like COVID is over
"New York, New York",2020-05-12,10016,4142,"BREAKING: Dr. Anthony Fauci tells me he will warn the Senate on Tuesday that Americans will face ""needless suffering and death"" if the country opens up prematurely. 

https://t.co/3d2D0lu6c2"
"Boston, MA",2020-05-06,1,0,"The before, during and after is crucial for furloughed employees experience with their employers says my colleague Sandra Sucher who specializes on the topic. Here’s a very recent piece via @HarvardBiz that you might find helpful. 
https://t.co/OI9WQlsKIb https://t.co/AMDGANddWK"
"Gaithersburg, MD",2020-05-27,0,0,@BenCardinforMD @ChrisPlanteShow @ChrisVanHollen @GovLarryHogan @USAO_MD @StateMaryland @ABC7News @wmalnews @HouseGOP @MDHealthDept @WashTimes @dcexaminer Mail-In Votes allow Voter Fraud &amp; Harvesting 😳😳😡😡 Voter ID is Best Way. https://t.co/RLjcYcdJTq
"Oklahoma, USA",2020-05-21,4972,1144,"82% of the country supports monthly relief checks.

Eighty. Two. Percent.

We need to stop making excuses and get money into people's pockets every month. 

I have a bill to do just that! https://t.co/qyprikjfQi https://t.co/3qgi7DuyYk"
"Washington, DC",2020-05-14,0,0,"I went through a phase in middle school when I was so obsessed with #Riverdance that I wore out an actual VHS tape of one of their live shows so I absolutely support this as a final large group activity of 2020, this really cannot be topped https://t.co/isMq9JtONd"
"Panama City, FL",2020-05-07,1342,276,"586 inmates in a Tennessee prison tested positive, two were hospitalized, 580!, completed quarantine without ever showing symptoms. Four still in quarantine. Zero deaths. Again, two hospitalized out of 586 positive tests. https://t.co/AHa7jiPamB"
"Washington, DC",2020-05-15,0,0,"A look at how coronavirus cases are trending in the Washington region.

https://t.co/nZALeU3rHR"
"Carlsbad, California",2020-05-10,1301,329,In case you doubted for a moment that this shit is coordinated https://t.co/kSrUvaBru1
"Chicago, IL",2020-05-21,43694,9634,I promise you this: A Biden Administration will listen to scientists and heed their advice — not silence them. https://t.co/hV4HPOmGDV
"Salt Lake City, UT",2020-05-29,47451,10044,"The White House is under lockdown orders from the U.S. Secret Service due to protests outside the gates over George Floyd.
A dozen reporters, myself included, still inside the West Wing."
"Watertown, NY",2020-05-16,0,0,Detainees at a federal jail said their coronavirus symptoms were ignored. The government is fighting to keep the records secret. https://t.co/exi7yaMc3s by @macfathom
"Atlanta, GA",2020-05-30,145,91,"we in the middle of a pandemic, niggas ain’t getting paid, hours being cut, mfs struggling to pay rent, police been killing us since the beginning of time and y’all worried about some stores that’s making billions that won’t even pay they workers an extra $5 an hour rn chiiiile"
"Watertown, NY",2020-05-26,134,41,"There goes another KAREN!!!
It's now a pandemic!!! https://t.co/eNDwfOVw4l"
"Portland, Oregon",2020-05-15,37,18,"“The letter expressed the hope that, after COVID-19 restrictions are lifted, veterans and the general public will be able to ""use the power of public lands and time outdoors to heal and adjust to post COVID-19 life."" #FundLWCF 

https://t.co/aFUPQEkT2E"
"Chicago, IL",2020-05-19,0,0,“Finite pool of worry?” Maybe not. https://t.co/I6jEtZQlLb
"Orange County, California",2020-05-19,60,47,"https://t.co/KfZnfTT7h6 .@GovWhitmer U have forgotten that U serve the people, not the other way around. Your insane policies &amp; heavy handed tactics have ensured that U won't be reelected or asked to run as the Dems VP candidate. Hope U have a hobby.
🚨I follow back all Patriots"
"Nashville, TN",2020-05-18,2,3,😥 https://t.co/lI1RXk319S
"North Carolina, USA",2020-05-17,2100,1004,"Legitimate scientists are trying to go viral on social media due to ""sheer frustration with seeing the misinformation that is going out there.” But they’re drowned out by conspiracy theorists &amp; anti-vaccine groups whose COVID posts do v well platforms. https://t.co/xWlL1s8ZXm"
"Van Alstyne, Texas",2020-05-11,0,4,We are #hiring! #SaveH2B #SmallBiz Apply here: https://t.co/1ULwGPwhcx 10k seasonal positions open! @vtbirkenstock @SenTomCotton @arizonaatwork @arizonades #aztogether #arjobs #covid19 #MondayMotivaton #BacktoWorkAmerica #jobopenings #jobseekers #jobsnow
"Portland, Maine",2020-05-18,8,1,"We need to collect 1,500 signatures by July 1st to get these on the ballot for November. That's a huge lift in a pandemic. If you want to sign the petitions, fill out the form and our team will come TO YOU for a 😷 socially-distanced signing!

Sign up at https://t.co/P6AjYYWMKl"
"East Brunswick, NJ",2020-05-14,5838,1599,"BREAKING: The Jersey Shore will be open in time for Memorial Day Weekend, with social distancing guidelines in place. The Shore is central to our Jersey identity and we want to ensure that families can safely enjoy it this summer. https://t.co/BojwAZKih5"
"California, USA",2020-05-01,0,0,"But, if Obama predicted the virus pandemic so accurately, why didn’t he provide the vaccine, too. Or, was it documented in the threat manual the Trump transition team threw out? https://t.co/uBU2TOdwUC"
"Las Vegas, NV",2020-05-05,10,3,"‘Proper’ social distancing, meticulous sanitizing mulled in casino reopening plans
https://t.co/isZ63eUqje https://t.co/eLnSW36XQB"
"Clarksburg, WV",2020-05-16,4202,1995,"BREAKING: House OKs Democrats' new $3 trillion coronavirus relief bill over Republican opposition, setting up clash with Trump, Senate. https://t.co/EUztfQdvLb"
"Oregon, USA",2020-05-27,103,40,"Members of the GOP will stop wearing masks now that tRump has made wearing a mask a sign of weakness.

Only the worlds biggest idiot can make a pandemic 50x worse than it has to be. 

His ego and his ignorance is killing tens of thousands of Americans."
"Philadelphia, PA",2020-05-12,166894,62786,"We literally left them a 69-page Pandemic Playbook.... that they ignored  

And an office called the Pandemic Preparedness Office... that they abolished. 

And a global monitoring system called PREDICT .. that they cut by 75% https://t.co/OD94v0UI4n"
"Jacksonville, Alabama",2020-05-23,123,106,"@senatemajldr doesn't see the 'urgency' right now to continue giving relief to struggling Americans. 
What numbers' good for you #MoscowMitch?
We're over 100k dead Americans... 150k? 200k?
Please get rid of this monster &amp; #VoteBlueToSaveAmerica 
Support @AmyMcGrathKY
#GoJoe2020 https://t.co/NP0x1k292i"
"San Antonio, Texas",2020-05-13,2,0,https://t.co/Vb5Iafd1zy
"Houston, TX",2020-05-08,27487,10119,"congratulations to everyone launching new businesses, getting that new apartment/house, and securing the bag even through this pandemic🎉"
"North Carolina, USA",2020-05-18,24,24,Republican Official Insisted His State Has Been Spared From COVID-19 Because There Are Few Chinese People There https://t.co/qZ00FCom3e
"Space Coast, Florida",2020-05-09,179,78,"Amid the world’s strictest lockdown, people who feed stray dogs are now deemed essential 

https://t.co/rXIqoDIXr9"
"Tennessee, USA",2020-05-26,0,0,"@SpeakerPelosi You are an idiot. You run your district poorly.   Shelby County TN, that houses Memphis, has had 93 deaths during this entire ""pandemic"". Had more O.D. deaths than COVID19 deaths.  But our 911 system is bogged with spousal and child abuse calls.  This lockdown is ridiculous."
"Missouri, USA",2020-05-14,32137,8919,"Donald Trump hopes to split us into dueling camps, casting Democrats as doomsayers hoping to keep America grounded and Republicans as freedom fighters trying to liberate the economy.

It’s a childish tactic—and a false choice none of us should fall for. https://t.co/Kr8CYerAT3"
"Colorado, USA",2020-05-03,3575,1375,"The media will never give President Trump credit for his handling of this global pandemic.

The people who know the truth about what he accomplished are the Democrat governors who worked with him.

Here's what they had to say. #PromisesMadePromisesKept https://t.co/eMqgSzvEBu"
"Los Angeles, CA",2020-05-08,6,0,I’ve been taking care of nothing but COVID patients for like 2 months or so and I’m kinda maybe a little disappointed I haven’t gotten it? Probably won’t?
"Florida, USA",2020-05-01,48337,15261,"To all of you frauds who claimed shutting down the nation was about helping the “front line” doctors and nurses.

Now thousands of healthcare workers are unemployed as their empty hospitals are facing financial ruin.

That is the price of your #coronavirus grand-standing."
"New Jersey, USA",2020-05-16,521,265,‘There is a real risk that you will trigger an outbreak that you may not be able to control’ — Dr. Fauci did not mince words while warning senators about states reopening too soon https://t.co/7lzVSyNpuH
"Miami, FL",2020-05-08,0,0,Just doing my part to help this trend... #TrumpDepression #FridayThoughts #pandemic
"Burlington, Connecticut",2020-05-26,25310,11139,"BREAKING: It is with a heavy heart and with great sadness that I must report we have just passed over 100,000 confirmed deaths from coronavirus in the US. #TrumpDeathToll100K"
"Columbia, MD",2020-05-11,3,3,"With My Child Incarcerated During a Pandemic, I Spend Mother’s Day in Fear https://t.co/csaKmrLiME via @truthout"
"California, USA",2020-05-15,4700,1474,"I'm so confused by this sentiment that wearing a mask is ""living in fear.""

If you wear your seatbelt, are you living in fear?

If you wear sunscreen, are you living in fear?

If you wear a bicycle helmet, are you living in fear?

Smart living is NOT living in fear.

#COVID19"
"New York, USA",2020-05-06,8746,2935,"A Native American health center asked for medical supplies and got body bags instead.

Is this what America is about?

Native communities are in crisis with totally inadequate federal support. We must prioritize real tribal health care and economic aid. https://t.co/RQ5HZG9HQB"
"Chicago, IL",2020-05-20,0,0,"4) People are currently unwilling to shake hands because of a virus that can be passed through physical contact, about which they have been informed. AIDS spread the way it did because that information didn't come until AFTER the epidemic had demolished the gay community."
"Washington, USA",2020-05-18,11169,1025,"I fucking hate this new normal - fuck masks, fuck quarantine, &amp; fuck social distancing- I want someone to bump into me at a concert, spill their beer on me, smile and apologize profusely! 

Then I can be like “No biggie!”

Who the fuck says NO BIGGIE?

Okay, now I’m smiling!"
"Chicago, IL",2020-05-11,73242,12051,chinese corona virus be like https://t.co/YIue08OTPa
"Beverly Hills, CA",2020-05-10,0,0,"Beltway Insider: Trump/COVID 19, Protesters, GOP Pandemic Benefits, Vaccine, EU, N/S Korea, Election https://t.co/9wvulFXeiq"
"Atlanta, GA",2020-05-14,199726,55996,The government trying to flatten the curve https://t.co/PbqP72Z4RL
"Boston, MA",2020-05-14,518,83,"‘A Good Day’: Boston Reported Zero Coronavirus Deaths On Tuesday, Walsh Says
https://t.co/ffKwu471Wl"
"LONG ISLAND RED, NEW YORK",2020-05-07,35,6,Dan Crenshaw defends owner jailed for reopening salon during lockdown https://t.co/kLSXOst2SU https://t.co/jwkiYS69Si
"Hellstate, usa",2020-05-13,135463,10684,Daughter just brought me this. She’s 14 and been lockdown painting.  I had no idea she could paint #NHSheroes https://t.co/sC5mngM8TY
"Albuquerque, NM",2020-05-27,0,0,Apa persamaan Covid-19 dengan Eren Jaeger?
"Minneapolis, MN",2020-05-18,24927,3027,"The store clerk happily dancing as he wipes down the shopping cart, saying he’s usually a bartender and is grateful to have this job (which only pisses off this lady more), is of course the ending to this video &gt; https://t.co/jcrBSiivJi"
"South Bend, IN",2020-05-02,698,255,".@SenBooker &amp; I have yet to hear back from @BetsyDeVosED on why she continues to allow workers who've fallen behind on their student loans to have their wages unlawfully garnished during this pandemic. 

Borrowers need relief &amp; Congress needs answers. Now. https://t.co/2HjR84DNqJ"
"Seattle, WA",2020-05-26,3017,1417,"WHO says it is SUSPENDING its trial of anti-malaria drug hydoxychloroquine in coronavirus patients

Of course they are. Because it’s working and doesn’t play into their agenda. https://t.co/nN6zZUktIn"
"Florida, USA",2020-05-14,431,324,"27 million people no longer have healthcare.

They're left looking for hoops to jump through to get covered.

Meanwhile, Kansas GOP leadership &amp; my opponents wholeheartedly support a lawsuit that would make getting insurance even harder.
https://t.co/sadugh96z2"
"Austin, TX",2020-05-07,1010,451,"“As of this week, 56% of those who have died from the virus in South Carolina were Black, but African Americans are only 27% of the state’s population.”

We need to hear from the Black community so that we don’t repeat this when the next pandemic comes. https://t.co/0D9fhHOALT"
"Louisville, KY",2020-05-18,2,0,"Fed Chair: Recovery may begin by summer, will likely be slow https://t.co/UmLopESKkR"
"Arnold, MO",2020-05-13,178,102,"Throughout the country, police are being given new powers to enforce social distancing—and that can only mean one thing for Black people. https://t.co/Sybq5z2OAW"
"Los Angeles, CA",2020-05-08,2,0,@davidaxelrod No metaphorical N95 could ever hide all that stupidity
"Marion, IA",2020-05-09,0,0,#CoronavirusIowa #Coronavirus #COVID19usa #Covid19 #IDPH #Breaking #IAGov https://t.co/CEd4Kvu2LK
"Boston, MA",2020-05-16,1,0,"ASHRM's 2020 President Talks Career, COVID-19's Impact on the Health Care Industry, and More https://t.co/Pzp300BkBU by @RiskInsurance"
"Sonoma, California",2020-05-18,0,0,@lauferlaw @SpiroAgnewGhost https://t.co/n4a5mxeVzC
"East Fishkill, NY",2020-05-04,3,1,Me after covid @AlamoNYC holding in the popcorn that I’m choking on: https://t.co/WXYFXKSu5J
"Florida, USA",2020-05-28,42860,10339,Why do we have covid tracers and not pedo tracers?
