location,date,likes,retweets,text
"Los Angeles, CA",2021-06-29,0,0,Lift the shoe mandate first https://t.co/qHSUnUthlk
"Arlington, VA",2021-06-21,1,0,"Oink
""officials did not say how many people contracted COVID, but County Administrator said “individual employees in the IT department who were known to be fully vaccinated &amp; who were in close proximity of those who were infected did not contract COVID,”""
https://t.co/9TOSNKZdRC"
"Las Vegas, Nevada",2021-06-26,18,12,"Game changer. Why wud @WHO decide to spoil your no-mask fun?  Because #DeltaVariant is just too big to put in a box. ""#WHO urges fully vaccinated people to continue to wear masks as #Delta spreads"" #COVID19

https://t.co/3D2TTFo9Ic"
"Twentynine Palms, CA",2021-06-22,3,1,If it works.... https://t.co/7389KAFZJ3
"Manhattan, NY",2021-06-14,403619,109082,imagine turning 21 during a pandemic https://t.co/YZzlwby3F0
"Washington, USA",2021-06-08,0,0,https://t.co/mvoqf6f7P9
"ClevelandDogPound, USA",2021-06-15,212,60,"Just had a physical..

Doc: Have you been vaccinated for CV-19 yet?

Me: NOPE.

Doc: Why not?

Me: 5k+ deaths in VAERS, blood clots, gene therapy for a 99.98% survival rate

Doc: That death rate is not true

Me: https://t.co/e1qgX48jEw

Doc: ok then. Let's take some deep breaths."
"Raleigh, NC",2021-06-09,19,6,"The question must be asked why delay the implementation of these standards when we know it's what our students and educators want and also follows the NC teaching standards?

The knowledge of history in its unfiltered fullness allows us to learn &amp; grow from past atrocities. #nced https://t.co/AqTj6HMAsS"
"Alabama, USA",2021-06-22,1172,321,"In a switch from previous poll, majority of Iowans now disapprove of job Biden is doing. https://t.co/FlWkmx3ioc"
"Snohomish, WA",2021-06-01,1238,311,"A new study found that some people that previously had mild COVID-19 illness develop antibody-producing cells in the bone marrow that can last a lifetime.

Antibody-producing cells against SARS-CoV2 were also found in people 11 months after first symptoms. https://t.co/AvrZn3oKXr"
"Boston, MA",2021-06-26,9,1,This 👇🏼👇🏼HT @marcela_elisa https://t.co/ehekl0FEEm
"Bongaigaon, Assam, IN",2021-06-19,2,0,Covid Vaccination schedule for 20/06/2021 in Bongaigaon. https://t.co/i4I5yg7qra
"Atlanta, GA",2021-06-07,0,0,China’s Cautious Consumers Offer Clues for Post-Pandemic World https://t.co/7yEnMRoWzQ https://t.co/YD7P56qjQ8
"Raleigh, NC",2021-06-16,1,0,"@TiyaChows I used to workout in the evenings, but since Covid happened I started working out in the morning.

Now, I always prefer the mornings.

It makes me more energetic for the day. 
Also I can eat those extra calories guilt free knowing that I’ve burnt some in the morning😅"
"Nashville, TN",2021-06-09,975,303,"The dumbest strategy. 
If it was a lab leak Trump is even more culpable because he pulled CDC researchers out of China when we should've been pressing for more access.

And no matter what, he’s still responsible for 600k deaths while he said inject bleach. https://t.co/xMlTU3vSJC"
"Pittsburgh, PA",2021-06-09,217,157,"@Sen_JoeManchin LOOK! 👇

West Virginia Opinion Poll on Biden Proposals:

#ForThePeopleAct 
79% FAVOR
15% Against 

American Jobs Plan
68% FAVOR
29% Against

American Rescue Plan (Covid Relief)
64% FAVOR
31% Against 

Don’t pretend you represent your state or the American people. https://t.co/nOiZyr6rUZ"
"Texas, USA",2021-06-16,77,40,"Andersen email response to Fauci on Jan. 31, 2020:

""One has to look really closely at all the sequences to see that some of the features (potentially) look engineered.”

A hastily scheduled conference call was then set for Feb. 1, 2020.
https://t.co/BAsfMi93Ys https://t.co/s1TZpuc8ZE"
"Portland, OR",2021-06-22,5,0,I’m getting March 2020 vibes again. https://t.co/mluTgz5m3i
"Merritt Island, FL",2021-06-16,1,0,@marcorubio Need to investigate if Gottlieb was in charge of the FDA at the time that the federal money was being funneled to the lab in Wuhan developing COVID.
"Charlotte & Concord, NC",2021-06-28,5020,2243,Morgan Stanley estimates a $100 billion profit for Pfizer over the next five years from the Covid vaccine.
"Florianópolis, SC",2021-06-09,24307,3906,"OITENTA E UM!

Em investigação na CPI da Covid, descobrimos que a Pfizer ficou sem resposta ou manifestação de interesse do Governo pelas vacinas pelo menos 81 vezes!

Não restam dúvidas da omissão do Governo na aquisição de vacinas para o Brasil!"
"California, USA",2021-06-05,9308,4964,BREAKING: @JudicialWatch releases new NIH emails detailing even more funding for Wuhan lab https://t.co/PranfAOMTQ
"Goodyear, AZ",2021-06-08,85,48,Horowitz: CDC applying tighter definition to COVID hospitalization — for those who are vaccinated https://t.co/X0zWf3kaEd
"Colorado, USA",2021-06-14,266700,35680,Tell me you’ve never read the Bible without telling me you’ve never read the Bible https://t.co/ttMBi1lrXp
"Boston, MA",2021-06-24,2,2,"""Health care is not political. It’s all about reaching out to people."" Learn more about how @WorcesterDPH @MassDPH are finding innovative ways to make #COVID19 vaccine access more equitable. #TrustTheFacts #GetTheVax https://t.co/L4vw8P7fxV https://t.co/r0oz5HVcll"
"Los Angeles, CA",2021-06-29,3,0,"@JonahDispatch LOL.  See how partisan politics is?  You have no way of knowing that for sure but you're sure.  

Reminds me of me fellow liberals in the early days of the pandemic, when someone wondered if China accidentally released that virus.   ""How dare you suggest such a racist thing?"""
"Florida, USA",2021-06-13,92,21,"Namjoon: ""after this pandemic shit"" 
Me: 

#MUSTERSOWOOZOO https://t.co/0WP0JBxhTn"
"San Diego, CA",2021-06-10,2,0,The full show returns this summer after the COVID-19 pandemic forced changes. https://t.co/bhzM6NWU3H
"Florida, USA",2021-06-21,1,0,"Wet markets are breeding grounds for diseases. Dogs are being tortured slaughtered right now in Yulin at a wet market. PANDEMICS will never end until they are shut down. The dogs suffer unimaginable pain
THIS IS #CHINA 😡
#COVID19
#YulinDogMeatFestival 
https://t.co/marGQfkEjX"
"Wichita, KS",2021-06-09,2570,801,"The good news:  we have a way to protect people from this threat.

More good news:  the vaccinations are free, convenient, and within 5 miles of your house (and there's a free ride to get you there).

If you are in the 36% of adults who have not started to get vaccinated, do it! https://t.co/Jo5opnclih"
"Mississippi, USA",2021-06-04,4240,1078,"Why was the Democrat party and federal health bureaucracy (same thing) so interested in protecting China’s government from blame for the Covid-19 outbreak? 

It was much more important to them to blame Trump- and win in 2020- than to get it right and hold the CCP accountable"
"Huntington, WV",2021-06-18,1,1,"The number of Kentuckians vying for lucrative prizes tied to getting the COVID-19 vaccine continues to grow, Gov. Andy Beshear said. https://t.co/B2aimxm4CD"
"Lafayette, Louisiana",2021-06-21,707,271,"3) We have to be worried when we see such numbers and the exponential rise of #DeltaVariant worldwide — especially in low vaccinated countries, and under vaccinated parts of US that are vaccine hesitant. https://t.co/h2ce8I63wS"
"New York, USA",2021-06-28,22698,5702,bring the pandemic flight prices back
"San Antonio, TX",2021-06-28,2534,535,"Kids should get the jab
Teachers had it the worst
China managed COVID well
WHO is an independent body
The Great Reset isnt real
Renting forever is just fine
Bailouts are necessary 
Gain of Function wasnt funded
Hunter isnt incestuous
Double masking is best
Own nothing, be happy"
"San Francisco, CA",2021-06-09,921,187,"San Francisco will align with the State's reopening plan on Tuesday, June 15th, and remove nearly all local COVID-19 restrictions, including capacity limits, physical distancing, and masking requirements.

San Francisco will be fully reopen. https://t.co/SLP6LdTvLo"
"Wisconsin, USA",2021-06-07,180,17,Paying money for a fake vaccine card when you could have gotten a real one and an actual vaccine for free to own the libs https://t.co/uWwB3ndPiq
"Brooklyn, NY",2021-06-04,0,0,"@lordgeo10 @Rickagain Mask nazis weren’t wearing masks to protect themselves. 

We wear them so that in the event we are positive and asymptomatic, we aren’t spreading it. 

Again, a very simple concept to understand."
"Tennessee, USA",2021-06-28,2843,787,"If social distancing and masks were primary drivers of the decrease in influenza this year, why did it also disappear in Sweden?

https://t.co/Jw9fTVcGML https://t.co/01cS2k1eyZ"
"dallas, tx",2021-06-10,0,0,"This afternoon I had a rather terse conversation with a duck wandering in our backyard who, by my reckoning, was annoyed at me for being in her space. Even ducks do social distancing better than the average human."
"Fargo, ND",2021-06-01,65,33,"@RBReich @BeingJWood Why don't we all come out and just say it: The #COVID19 vaccine is a pilot program for universal healthcare in the only country in the top 40 OECD nations that still doesn't have it.

#M4A
https://t.co/Ilkx01pjk7 https://t.co/eic2zt6YRk"
"San Diego, CA",2021-06-18,102,28,Incredible. :( https://t.co/7TeWmMXtsV
"St Paul, MN",2021-06-19,3,5,@queer_elf_club Trans black teen who’s been struggling to keep up  with bills and groceries with a part time job and school and provide for me &amp; my little sister as I’m her sold provider after my mom died from covid  https://t.co/ZnfeO1RQJd cashapp $junelle3 anything helps
"Schaumburg, IL",2021-06-13,4216,946,"So @TeamYouTube is shutting down dissenting Biology PhDs &amp; MDs!!

What is your policy on:

COVID origins?

May we dissent on climate?

Do you have a policy against us discussing regulating YouTube as a utility/monopoly?

How about opposition to Critical Race Theory &amp; Reparations? https://t.co/oWZemGL4by"
"St Louis, MO",2021-06-28,45,19,A new study from @WUSTLmed and @WUDeptMedicine researchers has found evidence that the immune response to the first two COVID-19 vaccines authorized by the FDA is both strong and potentially long-lasting. https://t.co/ewpeQUVJyC via @wustlmed
"Wichita, KS",2021-06-16,661,64,I ❤️ NY! Celebrating the end of Covid restrictions at Jones Beach with ⁦@danfagin⁩ https://t.co/EGtEh1jA8F
"New York, NY",2021-06-19,0,0,REVEALED: Google &amp; USAID Funded Wuhan Collaborator Peter Daszak's Virus Experiments For Over A Decade. https://t.co/1wkIkx5sJC
"Woodbury Center, CT",2021-06-04,0,0,"@natashakorecki Fauci It’s just another government hack under qualified and exposed when real work was required. Thank God for Trump and the private sector in saving the US and the planet. Sen. Paul is correct,  Fauci should be fired and investigated along with the NIH and CDC."
"Illinois, USA",2021-06-05,1,0,"@thinkiamsad was
wasn't cruise ships kind of like, one of the biggest deals when the pandemic started?!?
just trying to make it worse on purpose at this point"
"Brooklyn, New York",2021-06-10,0,0,Nah one day during lockdown I bought like 32 pairs of socks and now my drawer look like goodwill I’m sick https://t.co/8jjaQelA0P
"Hurst, TX",2021-06-14,0,0,"😑
.⁠
Like and share for more car content!⁠
.⁠
.⁠
#mountainfirewheels⁠
#mechanic #mechanicmemes #2020 #coronamemes #carmemes #memes #dankmemes #carsofinstagram #cars #carenthusiasts #tread #corona #memes #savagememes #dankmemes #dankmemesdaily #funnymemes #memesdaily #memes https://t.co/955SCF8LCM"
"Ozark, MO",2021-06-07,258,174,Sad to report CoxHealth Covid census is 48 this am. It includes two teenagers. The Delta variant is likely spreading. Those that aren’t vaccinated are sitting ducks. Those vaccinated are nearly 100% protected from severe illness and hospitalization. https://t.co/TP5hDQRO2v
"Austin, TX",2021-06-02,229,17,"""In a season where COVID is a thing, not having one person on our team test positive for it means how dialled in everyone was to staying committed to this team, staying committed to one another."" —Mitch Marner"
"Texas, USA",2021-06-05,4526,989,The President’s economic plan - which every @HouseGOP member opposed - is working. https://t.co/ZKVH1ndlZY
"Minneapolis, MN",2021-06-04,224,27,I was just thinking about how '20s hair was short and how much i want to cut every bit of my pandemic hair off https://t.co/XWgbnYG8lB
"DELCO, PA",2021-06-03,4,6,"Help @SafeStates and @CDCInjury better understand how the COVID-19 pandemic has impacted the injury and violence prevention workforce and how practitioners are addressing  racial equity. Share your thoughts in just 15 minutes by June 25, 2021. https://t.co/kWIACAIVoF"
"Washington, DC",2021-06-11,0,0,Yo. Im really fucking with this post-covid public renaissance
"Lakeland, FL",2021-06-29,4,0,"Good Morning Everyone it’s Tuesday. Very warm already hot 🥵 humid day on tap. 
Walked to gym, did workout 🏋️‍♀️ walked home 🏡 this pandemic gut has to go 👍🏻
Have a wonderful day, please remember to use your smile lots 🤗😃😁😷 https://t.co/sOXNzRWuFm"
"Buffalo, NY",2021-06-23,30620,2448,Anybody else keep thinking they’re in a “bad spot” and then remember we just lived through a global pandemic that’s not over
"California, USA",2021-06-30,0,0,"Hi all, I'm inviting you all to join RewardDollars, a site that lets you earn money with social media. I just earned $46085 and you can too! Sign up today for a $25 bonus : https://t.co/c7jh3HoPmS #rewarddollars #makemoneyfromhome #stayathome"
"Roswell, NM",2021-06-05,0,0,Crazy woman says what? https://t.co/ptMzjFkzS6
"Dallas, TX",2021-06-22,93221,37360,"This is such a cute COVID vaccine infomercial.
https://t.co/JDyjEa9WHe"
"Silicon Valley, California",2021-06-10,0,0,"David, can you recommend a Fisetin supplement to take or describe amount -- maybe a link to a recommendation? Thx. https://t.co/PurQPbY6ye"
